Caste,subcastes
RAJJAD,"['RAJJHAD', 'RAJJAD']"
RAJNA,['RAJNA']
RAJPUT,"['VERMA', 'KHARWAL', 'JHIWAR', 'LODHI', 'RAHTORE', 'BAGHEL', 'TOMAR', 'SOMWANSH', 'CHANDAWAT', 'KHODI', 'SARANG', 'BHAMTA', 'RANA', 'SINGH', 'SISODIA', 'RATHVI', 'DADWAL', 'MANSURI', 'CHANDRA', 'BHOLI', 'LEVA', 'DARAGA', 'KASHYAP', 'BARWA', 'RAJPUT', 'DEVAL', 'UJJAINI', 'PANWAR', 'PRAJAPATI', 'BADGUJAK', 'BALKHARYA', 'BHALAIYA', 'SAKALANI', 'BESHEN', 'RAJAWAT', 'MANDHOTRA', 'GAUR', 'KHADHAKA', 'RAVANA', 'SONAR', 'PARMAR', 'RAJAWAN', 'KUMHA', 'RANAWAT', 'SOLANKI', 'BRIJWASI', 'MAHAJAN', 'VAISHNAV', 'RATHORE', 'BHATI', 'SISODIYA', 'KHARAL', 'DIKHIT', 'PATIYAL', 'TAYAL', 'BANGAR', 'NAGWAL', 'RAO', 'JADAV', 'RAUT', 'BHANDARI', 'OTHERS', 'PANWARI', 'MEENA', 'PAWAR', 'QURESHI', 'NADODA', 'THAKUR', 'BHARMORIA', 'BISEN', 'SHEKHAWAT', 'JOSHI', 'JAISWAL', 'SHAHI', 'MALI', 'SENGAR', 'SAHU', 'KHANDERA', 'BALHARIYA', 'KARADIYA', 'JARAULIYA', 'JHALA', 'TANWAR', 'VAGHELA', 'BARWAL', 'CHAUHAN', 'MINYA', 'PALIHAR', 'RAWAT', 'JATAV', 'GAHLOT', 'CHOUDHARY', 'DHALARIA', 'BISHT', 'PANDEY', 'BAGHARIYA', 'RAKWAR', 'DEVRA', 'BHRIGUVANSHI', 'RAWAL', 'BHADAURIYA']"
RAJU,"['RAJULU', 'RAJU']"
RAJUAR,['RAJUAR']
RAJWAR,"['RAJBANSI', 'AHIR', 'RAJWAR']"
RAKITHAR,['RAKITHAR']
RALLIYA,['RALLIYA']
RALTE,['RALTE']
RAMA,"['RAO', 'RAMA']"
RAMDASI,"['RAMDASI', 'RAVIDASI']"
RAMGARHIA,['RAMGARHIA']
RAMGARHIA,"['RAMGRHIA', 'BANSAL']"
RAMMALAR,"['RAMMALAR', 'THACHAR']"
RAMOSHI,['RAMOSHI']
RANA,['RANA']
RANEYAR,['RANEYAR']
RANGAREZ,"['RANGAREZ', 'BHAVASARA KSHATRIYA']"
RANGARI,"['RANGREZ', 'RANGARI', 'RANGREJ']"
RANGHAR,"['KHAN', 'RANGHAR']"
RANGREZ,['RANGREJ']
RANGREZ,"['NILGAR', 'RANGREJ', 'RANGREZ', 'LEELGAR', 'RANGWA', 'JHIWAR', 'LALLARI']"
RANGWA,['RANGWA']
RANTHER,['RANTHER']
RANWALTA,"['JAUNPURI SAMUDAY', 'RANWALTA']"
RAOT,"['RAOT', 'RAWT', 'RAUTIA']"
RAOT,['RAOUTHER']
RATAL,['RATAL']
RATHWA,['RATHAWA']
RATHODIA,"['RATHOD', 'RATHODIA']"
RATHWA,"['RATHWA', 'TADVI', 'RATHAWA', 'KHOLI']"
RAUTIYA,"['RAUTIYA', 'ROTIYA']"
RAUTIYA,['RAUTTIYA']
RAVAL,"['RAVAL-RAVALIA JATI', 'RAVAL YOGI RAWAL JATI', 'RAVAL', 'JAGARIA']"
RAWANI,"['JULAHA', 'RAWANI']"
RAWHAR,['RAWHAR']
RAYA RAWATH,"['RAVAT', 'RAYA RAWATH']"
RAYEEN,"['KUNJRA', 'RAYEEN']"
RECHBAND,['RECHBAND']
REDDIAR,"['REDDIAN', 'GANJAM REDDI', 'REDDIAR']"
REDDIAR,['REDDIYAR']
REDDY,"['VELAMAREDDY', 'PAKNAK', 'VELAMAKAPU', 'REDDY', 'REDDI DHORAS', 'KONDAREDDY', 'KAMMA']"
REHAR,"['REHARD', 'RIHAR REHARA', 'REHAR', 'RE', 'RAHARA', 'REHARA', 'REHARE', 'RER']"
REHAR,['REHGAR']
REINUDAS,['REINUDAS']
RELLI,"['RELLI', 'SETTIBALIJA']"
REWARI,['REWARI']
RIAIGAR,['RIAIGAR']
RIANG,['RIANG']
ROMANCATHOLIC,"['CATHOLIC', 'ROMAN']"
ROMANCATHOLIC,"['ROMANCATHOLIK', 'CATHOLIC']"
RONA,"['RENA', 'RONA']"
RONA,['RONAS']
ROUTHER,['ROUTHER']
ROUTIA,['ROUTIA']
RUJJHAR,['RUJJHAR']
S.SIDDARU,['S.SIDDARU']
SABAKHIA,['SABAKHIA']
SABIRIYA,['SABIRIYA']
SADAJOSHI,['SADAJOSHI']
SADGOPE,"['CHASA', 'CHASHA', 'PURBAKULIYA', 'GOP', 'BHUNJA', 'SADGOPE']"
SADH,"['SADH', 'SAD', 'KHATI', 'SWAMI', 'VAISHNAV']"
SADHU,"['VANKAR-SADHU', 'SADHU']"
SADHU CHETTY,['SADHU CHETTY']
SADHU CHETTY,['SADHUCHETTY']
SAGAR,['SAGAR']
SAGARPASHA,['SAGARPASHA']
SAHA,['SAHA']
SAHARA,"['SAVAR', 'SAHARA', 'SABAR', 'KOL']"
SAHARIYA,"['SEHRIA', 'SOSIA', 'SAHARIA', 'SOR', 'SEHARIA', 'SAHARIYA']"
SAHIS,"['SHIS', 'SAIS', 'SAHIS']"
SAHORA,['SAHORA']
SAHU,"['SAHU', 'CHOUDHARY']"
SAIEES,"['SAYEES', 'SAIEES', 'SAHEES SAYEES']"
SAIFI,"['NOR', 'SAIFI', 'SIDDIQUI']"
SAIKALGAR,['SAIKALGAR']
SAINI,"['MALI', 'PATHAN', 'SAINI', 'SAKE', 'SHAKYA']"
SAINIBRAHMAN,"['SAINIBRAHMAN', 'DAKOT', 'DALOT']"
SAIYED,"['KAZI', 'HUSSAIN', 'SAIYED', 'RIZVI']"
SAKALA,"['YALAMA', 'ANKE', 'SAKALA', 'VADDI']"
SAKKA,['SAKKA']
SAKKA,"['SAKKA-BHISHTI', 'SAQQA-BHISHTI', 'BHISHTI-ABBASI']"
SAKKARAVAR,"['SAKKARAVAR', 'KAVATHI']"
SAKLI,['SAKLI']
SALAT,['SALAT']
SALI,"['PADAMSHALI', 'KACHI BANDHE', 'DESHKAR', 'SADE', 'SAALI', 'SATSALE', 'DEVANG', 'PATWIS', 'SALI', 'SALEWAR']"
SALI,['SALILU']
SALIVAHANA,"['SALIVAHANA', 'SALIVAGANA']"
SALIVAHANA,['SALIVAHANA']
SALIYA,"['CHALIYA', 'SALIYA']"
PADMASALIYAR,"['ADHAVIYAR', 'SALIYAR', 'PADMASALIYAR', 'PATHUSALIYAR', 'PATTARIYA']"
SALOI,['SALOI']
SALVI,"['SALVI', 'MEHATAR']"
SAMA,['SAMA']
SAMAGARA,"['SAMPAGAR', 'SAMAGARA', 'SAMAGAR']"
SAMANTHULA,"['SOUNTIA', 'SAMANTHULA', 'SAUNTIA', 'SAMANTHA']"
SAMAR,"['SAMAR', 'SONI']"
SAMASI,['SAMASI']
SAMBAN,['SAMBAN']
SAMDIGYA,['SAMDIGYA']
SAMMA,['SAMMA']
SAMPANG,['SAMPANG']
SANDHI,['SANDHI']
SANEI,['SANEI']
SANGAR,['SANGAR']
SANGATRASH,['SANGATRASH']
SANGHAR,['SANGHAR']
SANGHI,['SANGHI']
SANGTRASH,"['SANGTRASH', 'DAGADPHODU']"
SANHAI,"['SANHAI', 'SANHAL']"
SANHAL,"['SANHAI', 'SANHAL']"
SANIYAAR,['SANIYAAR']
SANJOGI,['SANJOGI']
SANKHARI,['SANKHARI']
SANSI,"['MANESH', 'SANSI', 'BHEDKUT', 'BHANGU', 'SANSOI', 'SANSIA']"
SANSI,['SANSIA']
SANSOI,['SANSOI']
SANTHAL,"['SANTAL', 'SOREN', 'SANTHALI', 'MARANDI']"
SANTHAL,"['DESAISANTHAL', 'DESWALISANTHAL', 'SOREN', 'BISHRA', 'BOAR', 'TUDU', 'ABARI', 'BASRA', 'MURMU', 'SANTAL', 'BASKI', 'HEMRAM', 'HANSDA', 'MURO', 'HANDI', 'SANTHAL', 'BITAL', 'KISKU', 'DEHRI', 'KISHU', 'MARANDI']"
SANTIA,"['SATIA', 'SANTIA']"
SANYASI,['SANYASI']
SANYASI MEMBRAM,['SANYASI MEMBRAM']
SAONTA,"['SAUNTA', 'SAONTA']"
SAORA,"['SAVAR', 'SAHARA', 'SAORA', 'LODHA', 'SAURA', 'SHABAR']"
SAPARI,['SAPARI']
SAPERA,"['SAPELA', 'SAPERA']"
SAPERA,['SAPERA']
SAPERA,['SAPERA NATH']
SAPRU,['SAPRU']
SAQQA-BHISTI,"['BHISTI-ABBASSI', 'SAQQA-BHISTI']"
SARABANDU,['SARABANDU']
SARAKA,['SARAK']
SARAKA,"['SARAKA TANTI', 'SARAKA']"
SARANIA,['SARANIA']
SARASWAT,['SARASWAT']
SARASWAT BRAHMIN,['SARASWAT BRAHMIN']
SARBHANGI,['SARBHANGI']
SARBJAR,"['SARBJAR', 'DAKSHINRARHI']"
SARDAR,"['SARDAR', 'CHAPWAR']"
SARDE,"['SIRYARE', 'SARDE', 'SAREHDE', 'SARERA', 'SARARE']"
SARERA,['SARERA']
SARGARA,"['YURESI', 'SARAGARA', 'SARGARA']"
SARNAKAR,"['SARNAKAR', 'DAKSHINRARHI']"
SAROLLU,['SAROLLU']
SARORDI,"['SARODA', 'SARORDI']"
SARVERA,['SARVERA']
SARYAN,['SARYAN']
SARYARA,['SARYARA']
SASUI,"['SASUI', 'QURESHI']"
SATANI,"['SATTADAVAN', 'SAMERAYA', 'VAISHNAVA', 'SATTADA VAISHNAVA', 'CHATTADA-SHRI VAISHNAVA', 'SATTADAVAL', 'CHATTADA VAISHNAVA', 'SATANI', 'SATTADA SRIVAISHNAVA', 'KADRI VAISHNAVA']"
SATARKAR,['SATARKAR']
SATCHASI,['SATCHASI']
SATHATHA SRIVAISHNAVA,['SATHATHA SRIVAISHNAVA']
SATHWARA,"['SATHAWARA', 'KHOLI', 'SATWARA-KADIYA', 'SATAWARA', 'SATHWARA', 'DALYADI', 'KADIYA', 'DALWADI', 'SATHWARA-KADIYA']"
SATIYA SINDHI,['SATIYA-SINDHI']
SATYAM,['SATYAM']
SAUNTIA,"['SANTIA', 'SAUNTIA']"
SAUR,['SAUR']
SAURIA PAHARIA,['SAURIA PAHARIA']
SAUTA,['SAUTA']
SAVALAKKARAR,['SAVALAKKARAR']
SAVAR,['SAVAR']
SAVARAS,"['MALIYA SAVARAS', 'KAPU SAVARAS', 'SAVARAS', 'KHUTTO SAVARAS']"
SAVARKAR,"['MASHKI', 'FAHYE', 'SAVARKAR']"
SAVKALAR,['SAVKALAR']
SAWAR,"['SAWARA', 'SAWAR']"
SAYED,"['SAYED', 'KADRI']"
SAYEE,['SAYEE']
CHRISTIANITY,"['SCHEDULED CASTES CONVERTS TO CHRISTIANITY', 'THEIR PROGENY']"
SEERITHI GOUDU,['SEERITHI GOUDU']
SEGIDI,"['SRISAYAN', 'SEGIDI']"
SEGU,"['SEGU', 'YALAMA']"
SEHARIA,"['SEHRIA', 'SEHARIA', 'SAHARIYA']"
SEMA,['SEMA']
SEMMAN,"['CHEMMAN', 'SEMMAN', 'CHEMMAR']"
SENAI THALAIVAR,['SENAI THALAIVAR']
SENAI THALAIVAR,['SENAI THALAVAR']
SENAI THALAIVAR,"['SENAITHALAIVAR', 'ILLAIVANIAR', 'SENAIKUDIYAR']"
SENGUNTHAR,"['KAIKOLAR', 'SENGUNTHAR']"
SENTINELESE,['SENTINELESE']
SENVA,"['SHENVA', 'CHENVA', 'RAWAT', 'SEDMA', 'SENVA']"
SERUAI,"['AGAMUDAIYAR', 'SERUAI']"
SETIYAR,"['SETIYAR', 'VANIBA']"
SETTI,"['DEVANGA', 'SETTI', 'VYASYA']"
SETTIBALIJA,['SETTIBALIJA']
SHADI,['SHADI']
SHAIKH,['SHAIKH']
SHAKSAZ,['SHAKSAZ']
SHANAN,['SHANAN']
SHANKHAKAR,['SHANKHAKAR']
SHAWRASTRA,['SHAWRASTRA']
SHEER-GOJRIES,['SHEER-GOJRIES']
SHEETBARJEN,['SHEETBARJEN']
SHEIKH,"['SAYED', 'RAIGAR', 'DHOBI', 'KHAN', 'BOHRA', 'MANSURI', 'SIDDIQUI', 'DUDEKULA', 'YALAMA', 'BOYA', 'SHEIKHPATHAN', 'NEEKU', 'CHOUDHARY', 'SUDKULA', 'ANKE', 'ABBASI', 'ABBASHI', 'GOLLA', 'BEG', 'SETTIBALIJA', 'FAROOQ', 'TELAGA', 'SURYABALIJA', 'SHEIKH']"
SHEIKH SARVARI,"['PEERAHI', 'SHEIKH SARVARI']"
SHEKHRA,['SHEKHRA']
SHEMALIA,['SHEMALIA']
SHENVA,"['RAVAT', 'SHENVA', 'CHENVA', 'SEDMA']"
SHERDUKPEN,['SHERDUKPEN']
SHERSHAHBADI,['SHERSHABADIA']
SHERSHAHBADI,['SHERSHAHBADI']
SHESHWADI,"['ALAM', 'SHESHWADI']"
SHETTY,"['KUMBARA', 'SHETTY', 'GANIGA', 'DEVANGA', 'DYAVAGNA', 'BANAJIGA', 'PUJARI', 'NADAL', 'NADAVA', 'DAYAVAGNABHRAMANA']"
SHIKKALIGAR,['SHIKAGHAR']
SHIKKALIGAR,"['SHIKALGAR', 'SIKKALIGARA', 'SHIKKALIGAR']"
SHIKLIGAR,['SHIKLIGAR']
SHILAVAT,['SHILAVAT']
SHIMPI,"['NAMDEV', 'SHIV SHIMPI', 'JAIN- SHIMPI', 'SHIMPI', 'BHAVGAR', 'SHETWAL', 'SAITWAL', 'SAISUTAR', 'SHRAVAK- SHIMPI']"
SHIPAI,"['JUNEJA', 'SHIPAI']"
SHISHGAR,['SHISHGAR']
SHIVHARI,['SHIVHARI']
SHOLAGA,['SHOLAGA']
SHOLAGAR,['SHOLAGAR']
SHOM PENS,['SHOM PENS']
SHORGIR,"['SHORGIR', 'SHERGIR']"
SHRAWAN,"['SARWAN', 'SHRAWAN']"
SHUDRA,['SHUDRA']
SIDDI,['SIDDI']
SIDDIQUI,['SIDDIQUI']
SIDDRI,['SIDDRI']
SIDDULA,['SIDDULA']
SIDHRIA,['SIDHRIA']
SIHAMUSLIM,['SIHAMUSLIM']
SIKH,"['JATAV', 'SIKH']"
SIKKALGAR,"['SIKALGAR', 'CYCLEGAR', 'KATARI', 'SHIKALGAR', 'SHIKILGAR', 'SIKLIGHAR', 'KATHARI', 'SHIKALIGAR', 'SHIKLIKAR', 'SIKALKAR', 'SEKKALGAR', 'SIKKALGAR', 'SIKILGAR', 'SIKKALIGAR', 'SIKLIKAR', 'SIKLIGAR', 'SAIKALGAR']"
SIKKALGAR,"['SAIKILGAR', 'SIKLIGAR', 'BARIYA', 'SAIKALGAR']"
SILAWAT,['SILAWAT']
SILLEKYATHAS,['SILLEKYATHAS']
SIMTE,['SIMTE']
SINDHI,"['SINDHI MUSALMAN', 'JAGMALANI', 'SINDHI']"
SINDHOLLU,"['SINDHOLLU', 'CHINDOLLU']"
SINDURIA,['SINDURIA']
SINGHIKANT,"['SINGHIKANT', 'SINGHWALA', 'SINGHIKAR', 'SINGIWALA', 'SINGHIWALA']"
SINGIWALA,"['SINGIWALA', 'KALBELIA']"
SINGLIKANT,"['SINGIKANT SINGIWALA', 'SINGLIKANT']"
SINGPHO,['SINGPHO']
SINKE,['SINKE']
SIPAI,"['SIPAI', 'TURK JAMAT', 'PATNI JAMAT']"
SIPI,['SIPI']
SIPI,['SIPPI']
SIRIAN,['SIRIAN']
SIRKIBAND,['SIRKIBAND']
SIRKIWAL,['SIRKIWAL']
SIRVI,"['KAG', 'BARFA', 'GAHLOT', 'PARIHAR', 'MULEWA', 'PAWAR', 'SEPTA', 'CHOYAL', 'RATHOR', 'DEVDA', 'LACHETA', 'SIRVI']"
SIUC,['SIUC']
SIYAL,"['SIYAL', 'KHAJURIA']"
SODHI,"['SODI', 'SONDI', 'SUDI', 'SUNDI', 'SONDI.', 'SODHI']"
SOHATA,['SOHATA']
SOI,['SOI']
SOLANKI,['SOLANKI']
SOLEYA,"['VELLALAR', 'SOLEYA']"
SOLIGARU,['SOLIGARU']
SOMAVAMSHA ARYA KSHATRIYA,"['NALABUND', 'SARIGE', 'TAMBAT', 'JEERAGAR', 'CHITTARI ARYAKSHATRIYA', 'CHITARA', 'SOMAVAMSHA ARYA KSHATRIYA', 'NAJABUND', 'CHITRAGAR']"
SONAR,"['SAHU', 'SONR', 'VERMA', 'SWARNAKAR', 'JHHANI', 'KURVE', 'CHATRI', 'SONY', 'SUNAR', 'NYARIA', 'MARATHA', 'JHHADI', 'SWARNKAR', 'ZARAGAR', 'SONAR', 'AUDHIYA', 'ZADE', 'SONI', 'JHHARI', 'JHHADI AWEDHIYA AUDHIYA', 'AWEDHIYA']"
SONAR,"['DAULA', 'SONI', 'SONI BARDERI', 'PARAJIYAT', 'SWARNAKAR', 'PRAJAPATI', 'KANSAR', 'SONAR', 'SUNAR']"
SOREN,['SOREN']
SORTHI,['SORTHI']
SOUNTI,['SOUNTI']
SOURASHTRA,['SOURASHTRA']
SOYAR,['SOYAR']
SOZHIA CHETTY,['SOZHIA CHETTY']
SOZHIA VELLALAR ,"['SOZHIA VELLALAR (INCLUDING SOZHA VELLALAR', 'KODIKALKARAR', 'VETRILAIKARAR', 'KEERAIKARAR']"
SRIMANI,['SRIMANI']
SRISAYAR,['SRISAYAR']
STAT,"['MARY', 'STAT']"
SUDA,['SUDA']
SUDI,"['HALWAI', 'KESARWANI', 'AVADH-BANIA', 'SAHU', 'THATHERA', 'ADRAKHI', 'SUDI', 'MODI', 'PANSARI', 'KASERA', 'SUDHI', 'SINDURIYA-BANIA', 'MAHURI-VAISHYA', 'AGRAHARI-VAISHYA', 'SINDURIYA- BANIA', 'SHAH', 'PATWA', 'RONIYAR', 'AWADH-BANIA']"
SUDIR,"['SUDIR', 'SUDRA']"
SUDRA DAS,"['DEY', 'SUDRA DAS']"
SUDUGADU SIDDHA,"['SUDIGADUSIDDAU', 'SUDIGADUSIDDHA', 'SUDUGADU SIDDHA']"
SUGALI,"['BANJARA', 'LAMBANI', 'SUGALI', 'SUGALIS', 'LAMBADIS', 'DEVASAT', 'MEGUAT', 'BOIPARI', 'LAMBARI']"
SUHTE,['SUHTE']
SUKIYAR,['SUKIYAR']
SUKLI,['SUKLI']
SULIA,['SULIA']
SUMRA,['SUMRA']
SUNAGAR,['SUNAGAR']
SONAR,"['SONI', 'SWARNAKAR', 'SWARNKAR', 'BHAGAL', 'GOGNA', 'CHINO', 'SUNAR']"
SUNAR,"['SUNDHI', 'SUNDI', 'SUNRI']"
SUNDI,"['GUPTA', 'SUNDI']"
SUNNI,"['SAMRATH', 'SUNNI']"
SUNRI,"['RARHI', 'SUNDI', 'SUNRI']"
SUNUWAR,['SUNUWAR']
SUPHRA,"['LASIRA', 'SUPHRA']"
SUPPALIG,"['SAPPALIGA', 'SUPPALIG']"
SURI,"['SURI', 'SUNDI']"
SURYA BALIJA,['SURYA BALIJA']
SUT,"['SOOT', 'SUT']"
SUTAR,"['ZADE', 'SUTHAR', 'PANCHAL', 'LOHARSUTAR', 'SUTAR', 'SUTHARIA']"
SUTAR,"['SONI', 'KUMBHAR', 'KHATI', 'BAKSHI PANCH', 'KADVA', 'MARVADI', 'SHUTHAR', 'SAXENA', 'SUTHAR']"
SUTRADHAR,['SUTRADHAR']
SUTSALI,['SUTSALI']
SWAKUL SALI,"['SWAKUL SALI', 'SALI']"
SWAKUL SALI,['SWAKULASALI']
SWAMYAGOL,['SWAMYAGOL']
SWANGLA,['SWANGLA']
SWARNAKAR,['SWARNAKAR']
SWNAGAR,"['SWANGAR', 'SWNAGAR']"
SYNTENG,['SYNTENG']
SYNTENG,['SYNTHENG']
CHRISTIAN,"['SYRIAN CHRISTIAN', 'SYRIAN', 'JACOBITE']"
TACHAYIRI,['TACHAYIRI']
TADAVI,['TADAVI']
TADAVI,['TADVI']
TAILOR,['TAILOR']
TAKANKAR,['TAKANKAR']
TALARI,"['ANKE', 'TALARI']"
TALDADA,"['TALDADA', 'KHOLI', 'DEVIPUJAK']"
TALDADA,['TALPADA KOLI']
TALWAR KANADE,['TALWAR KANADE']
TAMAR,['TAMAR']
TAMARIYA,['TAMARIYA']
TAMBAT,"['KASAR', 'TWASHTA KASAR', 'TAMBAT', 'KANSAR']"
TAMBOLI,"['TAMALI', 'MITKARI-WANI', 'TAMOLI', 'DHAKAD', 'WANI', 'TAMBOLI', 'BORAD', 'BORAL', 'BORUL', 'BORAAL']"
TAMILIVAS,"['GOWNDAR', 'TAMILIVAS']"
TAMILU,"['GOWNDAR', 'TAMILU']"
TAMMALI,['TAMMALI']
TAMOLI,"['BARAI', 'TAMBOLI', 'TAMOLI', 'CHAURASIA']"
TAMUDIA,"['TAMADIA', 'TAMUDIA']"
TANA,['TANA']
TANDEL,['TANDEL']
TANGKHUL,['TANGKHUL']
TANK,['TANK']
TANKAR,['TANKAR']
TANLA,['TANLA']
TANTI,"['TANTUBAYA', 'TANTRIPAL', 'TANTRI', 'MATIBANSA', 'CHASA', 'SIKHIRIA', 'DAS', 'GALATANTI', 'TANTUBAI', 'CHOUDHARY', 'HANSI', 'TANTI', 'TATIN', 'RARHI', 'TATI', 'HASANTANTI', 'TATWA']"
TANTUBAI,"['BAIRAGI', 'TANTUBAI', 'TANTI', 'BARENDRA', 'RARHI', 'BAENDRA']"
TARGALA,"['BHOJAK', 'TARGALA', 'NAYAK', 'BHAVAIYA TARGALA', 'BHAVAIYA']"
TARHA,"['WADDAR', 'TIRWALI', 'TARHA']"
TARKHAN,"['DHIMAN', 'BADHAI', 'RAMGARHI', 'VISHWAKARMA', 'TARKHAN']"
TASSA,['TASSA']
TEELI,"['TELI', 'TEELI']"
TELAGA,"['PAMULA', 'TELENGA', 'TELANGA', 'TELUGU KACHARA', 'TELUGU', 'TELAGA']"
TELAGAMAMDELU,['TELAGAMAMDELU']
TELI,"['TELI', 'RATHORE', 'GOUDA', 'SHAHU', 'TELI NAYATA', 'SAHU', 'SHARMA', 'VERMA', 'JAINKALA R', 'MALIK', 'KUBARA', 'TELI-LINGAYAT', 'DOBAILE', 'ABHI', 'SAHUKAR', 'IDRISHI', 'TELI-MALIK', 'SONKANTHARI', 'JULAHA', 'TELI MALIK', 'TULATIA', 'PINDARI', 'KUSHWAHA', 'GANIGA', 'HANSI', 'TELI RATHORE', 'KANKAR', 'MODI', 'BOGADA', 'KARNJKAR', 'GIRIPUNJE', 'SAHOO', 'HALDIA', 'BALADIA', 'KARENJEKA', 'TELI RATHOD', 'BAWNE', 'BAHALDIA', 'HIRONDHI', 'TELI SAHU', 'PRASAD', 'YADAV', 'RATHOR', 'SAMANI', 'EKBAILE', 'TELLI', 'NAYATA', 'BAILE', 'TURI', 'SHAH', 'KUBERA', 'KALU', 'GUPTA', 'KOSARE', 'TALAKAR', 'CHANDRA', 'ROGANGAR']"
TENTKALU,['TENTKALU']
THACHAR,['THACHAR']
THADOU,['THADOU']
THAKAR,['THAKAR']
THAKARDA,"['THAKORE', 'PATANWADIA', 'THAKARDA', 'DHARALA', 'BARIA']"
THAKKAR,['THAKKAR']
THAKUR,"['MA THAKUR', 'KA THAKUR', 'MA THAKAR', 'DIKHIT', 'THAKAR', 'THAKUR', 'KA THAKAR']"
THAKUR,['THAKURAI']
THAMI,['THAMI']
THANDAN,['THANDAN']
THANDAN,['THANDAN AND']
THANU,['THANU']
THARAKAN,['THARAKAN']
THARU,['THARU']
THARUA,['THARUA']
THATARI,"['THATARI', 'KANSARI']"
THATHERA,"['TAMERA', 'KASAR', 'TAMRAKAR TAMER', 'KASER', 'TAMRAKAR', 'TAMER', 'THATHARA', 'KASERA', 'THATERA', 'OTARI', 'TAMBATKAR', 'THATERA KASAR KASERA TAMERA TAMBATKAR']"
THATHERA,"['THATER TAMERA', 'KANSARA', 'THATHERA', 'THETHERA', 'BHARAWA', 'TAMERA']"
THATHERA,"['THATHIAR', 'THATHERA']"
THATHERA,"['THATHORA', 'TAMPORA']"
THATTAN,"['THATTAN', 'THAMAN']"
THAWIN,['THAWIN']
THAYSIGAR,"['THAYSIGAR', 'KURUKAL']"
THEBA,['THEBA']
THELARI,['THELARI']
THETWAR,['THETWAR']
THEVAR,"['PARAMA', 'MUTHIRIYAR', 'SARVAI', 'GURKAL', 'SOLIAR', 'AGAMUDAIYAR', 'NATTUKAKALLAR', 'KALLAR', 'NADAR', 'KUYAVAR', 'PALLAR', 'MANIAKARAN', 'ALAGAMUDAI', 'PERAMALAIKALLAR', 'AMBALAM', 'MARAVAR', 'THOLUVA', 'AKAMUDAYAR', 'KAMALAR', 'THEVAR', 'VANDAYAAR']"
THIKODI,"['THIKODI', 'CPM']"
THIYYA,"['THIYYA', 'THIYA', 'NAMKER']"
THOGATTA VEERAKSHATRIYA,"['THOGATA', 'THOGATI', 'THOGATAVEERAKSHATRIYA']"
THOGATTA VEERAKSHATRIYA,['THOGATTA VEERAKSHATRIYA']
THOGATTA VEERAKSHATRIYA,"['THOGTI', 'THOGATI']"
THOLIYA,['THOLIYA']
THOLKOLAN,['THOLKOLAN']
THOLKOLAN,['THOLKOLLAR']
THOLUVA NAICKER,"['VETALAKARA NAICKER', 'THOLUVA NAICKER']"
THONDAMAN,['THONDAMAN']
THORI,"['NAYAK', 'THORI']"
THORI,"['THODIA', 'THORIA', 'THUDIA', 'THURIA']"
THORI,"['THORIYAR', 'BADAGA THORAIYAR OF NILGIRIS', 'THORAIYAR']"
THOTI,['THOTI']
THOTTIAN,['THOTTIAN']
THOTTIAN,"['ERRAGOLLAR', 'THOTTIYA NAICKER']"
TIGALA,"['KSHATRIYA VANNIYA VANNIYAR VANNIA GOUNDER GOUNDER', 'AGNIVANNI', 'GOWNDER PADAYACHI KANDER SHAMBHUKULA KSHATRIYA AGNIKULA KSHATRIYA DHARMARAJA KAPU KUROVAN', 'PALLI', 'TIGALA', 'THIGALA TIGLER VANNIKULA', 'AGNI VAMSHA KSHATRIYA']"
TIKULHAR,['TIKULHAR']
TILARI,"['TILARI', 'TIRALI']"
TILI,"['TILI', 'GACHHUAKALU', 'BHUNJA']"
TILVI,['TILVI']
TIRGAR,"['TIRGAR', 'TIRBANDA']"
TIRUVALLUVAR,['TIRUVALLUVAR']
TIVORO,['TIVORO']
TIYAR,['TIYAR']
TODA,['TODA']
TOGATA,"['THOGATA', 'THOGATI', 'TOGATA', 'THOGATAVEERAKSHATRIYA']"
TOMAR,"['TOMAR', 'RARHI']"
TRIPURI PEOPLE,['TRIPURI PEOPLE']
TUNTUBAI,"['TANTI', 'TUNTUBAI', 'RARHI']"
TURHA,['TURHA']
TURI,"['DAYAL', 'TURI']"
TURI,"['DEDH BAROT', 'TURI BAROT']"
TUTIA,['TUTIA']
TYAGI,['TYAGI']
UDASI,['UDASI']
UDDAR,"['UPPAR', 'UDDAR', 'SWETAMBAR', 'UPPALAG']"
UGRAKSHTRIYA,"['UGRAKSHTRIYA', 'BALGORI', 'ADITYA', 'NAPIT']"
UJIA,['UJIA']
ULLADAN,['ULLADAN']
UNAI SAHU,['UNAI SAHU']
UPPARA,"['SUNNAGARA', 'UPPARA', 'SAGARA', 'PADTI', 'SUNNA UPPARA', 'UPPALIGA', 'BELDAR', 'SAGAR', 'UPPALIGA SHETTY', 'UPPERA', 'UAPPILLIA', 'YAKALARA', 'MELUSAKKARE', 'KALLU KUTIGA UPPARA MELUSAKKREYAVARU', 'GOUNDI', 'LINGAYAT UPPARA', 'PADIT', 'GAVADI', 'YEKKALI', 'UPPAR', 'PADITHI', 'GOVANDI', 'UPPALIYAN', 'LONARI', 'NAMADA UPPARA', 'KEREBANDIYAVARU', 'CHUNAR', 'GAVANDI']"
